RefundID,OrderID,CustomerID,TransactionID,RefundAmount,RefundStatus,RefundReason,RequestedDate,ProcessedDate,GatewayReference
REF00001042,ORD0016329,CUST016329,TXN00016329,1129.69,NOT_INITIATED,ORDER_CANCELLED,,,GW-47592896
REF00001043,ORD0016330,CUST016330,TXN00016330,113.11,NOT_INITIATED,ORDER_CANCELLED,,,GW-96850041
REF00001044,ORD0016370,CUST016370,TXN00016370,3278.16,NOT_INITIATED,ORDER_CANCELLED,,,GW-75794024
REF00001045,ORD0016446,CUST016446,TXN00016446,1824.74,NOT_INITIATED,RETURN,,,GW-43367550
REF00001046,ORD0016451,CUST016451,TXN00016451,2116.45,NOT_INITIATED,RETURN,,,GW-85467879
REF00001047,ORD0016462,CUST016462,TXN00016462,924.04,NOT_INITIATED,ORDER_CANCELLED,,,GW-96586639
REF00001048,ORD0016465,CUST016465,TXN00016465,313.21,NOT_INITIATED,RETURN,,,GW-74679903
REF00001049,ORD0016496,CUST016496,TXN00016496,270.54,NOT_INITIATED,ORDER_CANCELLED,,,GW-62671983
REF00001050,ORD0016510,CUST016510,TXN00016510,186.58,NOT_INITIATED,ORDER_CANCELLED,,,GW-97430451
REF00001051,ORD0016536,CUST016536,TXN00016536,1018.64,NOT_INITIATED,ORDER_CANCELLED,,,GW-49043386
REF00001052,ORD0016539,CUST016539,TXN00016539,296.2,NOT_INITIATED,ORDER_CANCELLED,,,GW-40958264
REF00001053,ORD0016554,CUST016554,TXN00016554,39.81,NOT_INITIATED,RETURN,,,GW-84455110
REF00001054,ORD0016568,CUST016568,TXN00016568,834.42,NOT_INITIATED,RETURN,,,GW-98703678
REF00001055,ORD0016585,CUST016585,TXN00016585,452.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-63395543
REF00001056,ORD0016604,CUST016604,TXN00016604,278.1,NOT_INITIATED,ORDER_CANCELLED,,,GW-59615948
REF00001057,ORD0016649,CUST016649,TXN00016649,2944.71,NOT_INITIATED,RETURN,,,GW-16709007
REF00001058,ORD0016657,CUST016657,TXN00016657,548.57,NOT_INITIATED,RETURN,,,GW-14854684
REF00001059,ORD0016677,CUST016677,TXN00016677,2372.8,NOT_INITIATED,ORDER_CANCELLED,,,GW-20989833
REF00001060,ORD0016698,CUST016698,TXN00016698,912.04,NOT_INITIATED,ORDER_CANCELLED,,,GW-14494864
REF00001061,ORD0016704,CUST016704,TXN00016704,1072.64,NOT_INITIATED,RETURN,,,GW-93307027
REF00001062,ORD0016713,CUST016713,TXN00016713,1655.5,NOT_INITIATED,ORDER_CANCELLED,,,GW-99152823
REF00001063,ORD0016743,CUST016743,TXN00016743,1222.63,NOT_INITIATED,RETURN,,,GW-52389432
REF00001064,ORD0016756,CUST016756,TXN00016756,518.79,NOT_INITIATED,ORDER_CANCELLED,,,GW-68955544
REF00001065,ORD0016758,CUST016758,TXN00016758,191.15,NOT_INITIATED,ORDER_CANCELLED,,,GW-12376323
REF00001066,ORD0016765,CUST016765,TXN00016765,98.06,NOT_INITIATED,RETURN,,,GW-53388125
REF00001067,ORD0016800,CUST016800,TXN00016800,67.99,NOT_INITIATED,RETURN,,,GW-78584310
REF00001068,ORD0016816,CUST016816,TXN00016816,486.85,NOT_INITIATED,RETURN,,,GW-60047745
REF00001069,ORD0016819,CUST016819,TXN00016819,1560.44,NOT_INITIATED,RETURN,,,GW-35674340
REF00001070,ORD0016865,CUST016865,TXN00016865,2638.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-28549222
REF00001071,ORD0016910,CUST016910,TXN00016910,3316.71,NOT_INITIATED,ORDER_CANCELLED,,,GW-27489063
REF00001072,ORD0016912,CUST016912,TXN00016912,1208.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-51521114
REF00001073,ORD0016927,CUST016927,TXN00016927,576.96,NOT_INITIATED,ORDER_CANCELLED,,,GW-61248806
REF00001074,ORD0017004,CUST017004,TXN00017004,682.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-98394320
REF00001075,ORD0017006,CUST017006,TXN00017006,127.97,NOT_INITIATED,RETURN,,,GW-61216147
REF00001076,ORD0017022,CUST017022,TXN00017022,1923.98,NOT_INITIATED,RETURN,,,GW-75937174
REF00001077,ORD0017024,CUST017024,TXN00017024,622.63,NOT_INITIATED,RETURN,,,GW-31561189
REF00001078,ORD0017141,CUST017141,TXN00017141,1660.94,NOT_INITIATED,RETURN,,,GW-35200533
REF00001079,ORD0017148,CUST017148,TXN00017148,1772.2,NOT_INITIATED,ORDER_CANCELLED,,,GW-87214190
REF00001080,ORD0017153,CUST017153,TXN00017153,363.64,NOT_INITIATED,ORDER_CANCELLED,,,GW-82605182
REF00001081,ORD0017166,CUST017166,TXN00017166,1275.77,NOT_INITIATED,ORDER_CANCELLED,,,GW-89611930
REF00001082,ORD0017171,CUST017171,TXN00017171,1438.68,NOT_INITIATED,RETURN,,,GW-18443006
REF00001083,ORD0017181,CUST017181,TXN00017181,26.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-44455397
REF00001084,ORD0017217,CUST017217,TXN00017217,1908.72,NOT_INITIATED,ORDER_CANCELLED,,,GW-87361579
REF00001085,ORD0017218,CUST017218,TXN00017218,484.88,NOT_INITIATED,RETURN,,,GW-81898937
REF00001086,ORD0017228,CUST017228,TXN00017228,640.75,NOT_INITIATED,RETURN,,,GW-98994999
REF00001087,ORD0017236,CUST017236,TXN00017236,967.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-83610552
REF00001088,ORD0017246,CUST017246,TXN00017246,458.59,NOT_INITIATED,ORDER_CANCELLED,,,GW-60790381
REF00001089,ORD0017250,CUST017250,TXN00017250,2774.82,NOT_INITIATED,RETURN,,,GW-18290947
REF00001090,ORD0017263,CUST017263,TXN00017263,842.74,NOT_INITIATED,RETURN,,,GW-94861952
REF00001091,ORD0017277,CUST017277,TXN00017277,462.64,NOT_INITIATED,ORDER_CANCELLED,,,GW-31313011
REF00001092,ORD0017315,CUST017315,TXN00017315,1852.37,NOT_INITIATED,RETURN,,,GW-42424044
REF00001093,ORD0017318,CUST017318,TXN00017318,2772.1,NOT_INITIATED,RETURN,,,GW-27839210
REF00001094,ORD0017321,CUST017321,TXN00017321,75.61,NOT_INITIATED,RETURN,,,GW-65267193
REF00001095,ORD0017329,CUST017329,TXN00017329,682.81,NOT_INITIATED,ORDER_CANCELLED,,,GW-17955599
REF00001096,ORD0017336,CUST017336,TXN00017336,150.54,NOT_INITIATED,ORDER_CANCELLED,,,GW-43531461
REF00001097,ORD0017345,CUST017345,TXN00017345,61.42,NOT_INITIATED,ORDER_CANCELLED,,,GW-42851116
REF00001098,ORD0017390,CUST017390,TXN00017390,289.94,NOT_INITIATED,RETURN,,,GW-11715465
REF00001099,ORD0017391,CUST017391,TXN00017391,1525.9,NOT_INITIATED,ORDER_CANCELLED,,,GW-66870017
REF00001100,ORD0017393,CUST017393,TXN00017393,844.3,NOT_INITIATED,RETURN,,,GW-39317860
REF00001101,ORD0017427,CUST017427,TXN00017427,641.96,NOT_INITIATED,RETURN,,,GW-19499907
REF00001102,ORD0017429,CUST017429,TXN00017429,2955.98,NOT_INITIATED,ORDER_CANCELLED,,,GW-25805698
REF00001103,ORD0017452,CUST017452,TXN00017452,708.08,NOT_INITIATED,RETURN,,,GW-29087591
REF00001104,ORD0017489,CUST017489,TXN00017489,1395.72,NOT_INITIATED,RETURN,,,GW-55808611
REF00001105,ORD0017495,CUST017495,TXN00017495,805.47,NOT_INITIATED,ORDER_CANCELLED,,,GW-93809065
REF00001106,ORD0017500,CUST017500,TXN00017500,135.24,NOT_INITIATED,RETURN,,,GW-57133810
REF00001107,ORD0017546,CUST017546,TXN00017546,1176.14,NOT_INITIATED,RETURN,,,GW-61273708
REF00001108,ORD0017555,CUST017555,TXN00017555,2014.09,NOT_INITIATED,RETURN,,,GW-18380877
REF00001109,ORD0017602,CUST017602,TXN00017602,2362.38,NOT_INITIATED,ORDER_CANCELLED,,,GW-82192187
REF00001110,ORD0017614,CUST017614,TXN00017614,131.75,NOT_INITIATED,ORDER_CANCELLED,,,GW-52174497
REF00001111,ORD0017642,CUST017642,TXN00017642,631.99,NOT_INITIATED,RETURN,,,GW-27210012
REF00001112,ORD0017643,CUST017643,TXN00017643,266.09,NOT_INITIATED,ORDER_CANCELLED,,,GW-35702074
REF00001113,ORD0017656,CUST017656,TXN00017656,725.85,NOT_INITIATED,ORDER_CANCELLED,,,GW-97508294
REF00001114,ORD0017663,CUST017663,TXN00017663,210.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-85684922
REF00001115,ORD0017668,CUST017668,TXN00017668,2009.63,NOT_INITIATED,RETURN,,,GW-17460987
REF00001116,ORD0017669,CUST017669,TXN00017669,1568.91,NOT_INITIATED,RETURN,,,GW-80034864
REF00001117,ORD0017688,CUST017688,TXN00017688,1254.01,NOT_INITIATED,RETURN,,,GW-47826620
REF00001118,ORD0017711,CUST017711,TXN00017711,366.36,NOT_INITIATED,ORDER_CANCELLED,,,GW-45298479
REF00001119,ORD0017713,CUST017713,TXN00017713,1744.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-30192327
REF00001120,ORD0017725,CUST017725,TXN00017725,200.19,NOT_INITIATED,RETURN,,,GW-20877171
REF00001121,ORD0017740,CUST017740,TXN00017740,809.89,NOT_INITIATED,RETURN,,,GW-63839484
REF00001122,ORD0017746,CUST017746,TXN00017746,1640.19,NOT_INITIATED,ORDER_CANCELLED,,,GW-13137192
REF00001123,ORD0017749,CUST017749,TXN00017749,559.88,NOT_INITIATED,RETURN,,,GW-61115406
REF00001124,ORD0017751,CUST017751,TXN00017751,493.54,NOT_INITIATED,ORDER_CANCELLED,,,GW-25622685
REF00001125,ORD0017752,CUST017752,TXN00017752,373.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-53977697
REF00001126,ORD0017772,CUST017772,TXN00017772,325.58,NOT_INITIATED,RETURN,,,GW-83225679
REF00001127,ORD0017780,CUST017780,TXN00017780,2343.66,NOT_INITIATED,ORDER_CANCELLED,,,GW-49315831
REF00001128,ORD0017800,CUST017800,TXN00017800,1379.87,NOT_INITIATED,RETURN,,,GW-24673811
REF00001129,ORD0017801,CUST017801,TXN00017801,540.02,NOT_INITIATED,ORDER_CANCELLED,,,GW-32888464
REF00001130,ORD0017809,CUST017809,TXN00017809,800.58,NOT_INITIATED,RETURN,,,GW-12943700
REF00001131,ORD0017856,CUST017856,TXN00017856,633.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-82067476
REF00001132,ORD0017862,CUST017862,TXN00017862,1722.59,NOT_INITIATED,ORDER_CANCELLED,,,GW-35356057
REF00001133,ORD0017893,CUST017893,TXN00017893,2532.95,NOT_INITIATED,ORDER_CANCELLED,,,GW-87773701
REF00001134,ORD0017901,CUST017901,TXN00017901,319.34,NOT_INITIATED,ORDER_CANCELLED,,,GW-27563213
REF00001135,ORD0017950,CUST017950,TXN00017950,54.02,NOT_INITIATED,ORDER_CANCELLED,,,GW-67772577
REF00001136,ORD0017961,CUST017961,TXN00017961,558.58,NOT_INITIATED,ORDER_CANCELLED,,,GW-77248400
REF00001137,ORD0017985,CUST017985,TXN00017985,86.15,NOT_INITIATED,ORDER_CANCELLED,,,GW-94476724
REF00001138,ORD0018005,CUST018005,TXN00018005,790.17,NOT_INITIATED,RETURN,,,GW-56986982
REF00001139,ORD0018026,CUST018026,TXN00018026,640.17,NOT_INITIATED,ORDER_CANCELLED,,,GW-80504543
REF00001140,ORD0018029,CUST018029,TXN00018029,76.17,NOT_INITIATED,RETURN,,,GW-41333908
REF00001141,ORD0018064,CUST018064,TXN00018064,52.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-44787780
REF00001142,ORD0018074,CUST018074,TXN00018074,523.86,NOT_INITIATED,RETURN,,,GW-45934539
REF00001143,ORD0018078,CUST018078,TXN00018078,118.36,NOT_INITIATED,ORDER_CANCELLED,,,GW-45143089
REF00001144,ORD0018082,CUST018082,TXN00018082,536.04,NOT_INITIATED,ORDER_CANCELLED,,,GW-56044800
REF00001145,ORD0018099,CUST018099,TXN00018099,1093.24,NOT_INITIATED,RETURN,,,GW-28321421
REF00001146,ORD0018112,CUST018112,TXN00018112,1113.33,NOT_INITIATED,ORDER_CANCELLED,,,GW-77057189
REF00001147,ORD0018131,CUST018131,TXN00018131,946.71,NOT_INITIATED,RETURN,,,GW-45326942
REF00001148,ORD0018170,CUST018170,TXN00018170,792.22,NOT_INITIATED,ORDER_CANCELLED,,,GW-90886164
REF00001149,ORD0018172,CUST018172,TXN00018172,1330.85,NOT_INITIATED,RETURN,,,GW-56216577
REF00001150,ORD0018203,CUST018203,TXN00018203,1251.07,NOT_INITIATED,RETURN,,,GW-78541278
REF00001151,ORD0018214,CUST018214,TXN00018214,364.72,NOT_INITIATED,ORDER_CANCELLED,,,GW-69211030
REF00001152,ORD0018249,CUST018249,TXN00018249,1697.58,NOT_INITIATED,RETURN,,,GW-78486448
REF00001153,ORD0018251,CUST018251,TXN00018251,2640.23,NOT_INITIATED,RETURN,,,GW-31681970
REF00001154,ORD0018261,CUST018261,TXN00018261,733.14,NOT_INITIATED,RETURN,,,GW-13305255
REF00001155,ORD0018284,CUST018284,TXN00018284,340.81,NOT_INITIATED,RETURN,,,GW-55412385
REF00001156,ORD0018306,CUST018306,TXN00018306,615.81,NOT_INITIATED,RETURN,,,GW-20974184
REF00001157,ORD0018316,CUST018316,TXN00018316,1141.44,NOT_INITIATED,RETURN,,,GW-82856965
REF00001158,ORD0018336,CUST018336,TXN00018336,452.48,NOT_INITIATED,RETURN,,,GW-18848368
REF00001159,ORD0018355,CUST018355,TXN00018355,1487.73,NOT_INITIATED,RETURN,,,GW-63162232
REF00001160,ORD0018362,CUST018362,TXN00018362,1022.8,NOT_INITIATED,ORDER_CANCELLED,,,GW-44963209
REF00001161,ORD0018371,CUST018371,TXN00018371,204.87,NOT_INITIATED,RETURN,,,GW-35526875
REF00001162,ORD0018396,CUST018396,TXN00018396,1802.58,NOT_INITIATED,RETURN,,,GW-53409827
REF00001163,ORD0018407,CUST018407,TXN00018407,256.68,NOT_INITIATED,RETURN,,,GW-94731190
REF00001164,ORD0018440,CUST018440,TXN00018440,67.79,NOT_INITIATED,RETURN,,,GW-22163585
REF00001165,ORD0018442,CUST018442,TXN00018442,216.86,NOT_INITIATED,RETURN,,,GW-27547494
REF00001166,ORD0018450,CUST018450,TXN00018450,80.84,NOT_INITIATED,ORDER_CANCELLED,,,GW-26681065
REF00001167,ORD0018510,CUST018510,TXN00018510,1099.99,NOT_INITIATED,RETURN,,,GW-15801256
REF00001168,ORD0018514,CUST018514,TXN00018514,971.76,NOT_INITIATED,ORDER_CANCELLED,,,GW-92735171
REF00001169,ORD0018516,CUST018516,TXN00018516,1900.9,NOT_INITIATED,RETURN,,,GW-73454182
REF00001170,ORD0018530,CUST018530,TXN00018530,352.1,NOT_INITIATED,RETURN,,,GW-83880081
REF00001171,ORD0018531,CUST018531,TXN00018531,808.14,NOT_INITIATED,ORDER_CANCELLED,,,GW-65231451
REF00001172,ORD0018560,CUST018560,TXN00018560,295.62,NOT_INITIATED,ORDER_CANCELLED,,,GW-46212781
REF00001173,ORD0018571,CUST018571,TXN00018571,65.25,NOT_INITIATED,ORDER_CANCELLED,,,GW-58432055
REF00001174,ORD0018588,CUST018588,TXN00018588,473.62,NOT_INITIATED,RETURN,,,GW-93084868
REF00001175,ORD0018594,CUST018594,TXN00018594,2835.41,NOT_INITIATED,ORDER_CANCELLED,,,GW-56012290
REF00001176,ORD0018604,CUST018604,TXN00018604,1115.4,NOT_INITIATED,RETURN,,,GW-42285014
REF00001177,ORD0018611,CUST018611,TXN00018611,1311.11,NOT_INITIATED,RETURN,,,GW-81962851
REF00001178,ORD0018616,CUST018616,TXN00018616,92.47,NOT_INITIATED,RETURN,,,GW-55459082
REF00001179,ORD0018617,CUST018617,TXN00018617,579.38,NOT_INITIATED,ORDER_CANCELLED,,,GW-43497157
REF00001180,ORD0018623,CUST018623,TXN00018623,463.56,NOT_INITIATED,RETURN,,,GW-31697965
REF00001181,ORD0018646,CUST018646,TXN00018646,554.53,NOT_INITIATED,RETURN,,,GW-96139406
REF00001182,ORD0018654,CUST018654,TXN00018654,337.74,NOT_INITIATED,RETURN,,,GW-89230932
REF00001183,ORD0018669,CUST018669,TXN00018669,387.36,NOT_INITIATED,ORDER_CANCELLED,,,GW-30689118
REF00001184,ORD0018676,CUST018676,TXN00018676,33.87,NOT_INITIATED,RETURN,,,GW-97602175
REF00001185,ORD0018681,CUST018681,TXN00018681,112.77,NOT_INITIATED,RETURN,,,GW-89534945
REF00001186,ORD0018695,CUST018695,TXN00018695,527.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-97603558
REF00001187,ORD0018724,CUST018724,TXN00018724,857.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-73247705
REF00001188,ORD0018725,CUST018725,TXN00018725,97.32,NOT_INITIATED,ORDER_CANCELLED,,,GW-34503796
REF00001189,ORD0018757,CUST018757,TXN00018757,528.6,NOT_INITIATED,ORDER_CANCELLED,,,GW-46766374
REF00001190,ORD0018773,CUST018773,TXN00018773,1261.26,NOT_INITIATED,ORDER_CANCELLED,,,GW-72478270
REF00001191,ORD0018776,CUST018776,TXN00018776,80.57,NOT_INITIATED,RETURN,,,GW-76087891
REF00001192,ORD0018777,CUST018777,TXN00018777,115.89,NOT_INITIATED,RETURN,,,GW-62413213
REF00001193,ORD0018784,CUST018784,TXN00018784,1044.8,NOT_INITIATED,ORDER_CANCELLED,,,GW-40142900
REF00001194,ORD0018808,CUST018808,TXN00018808,740.96,NOT_INITIATED,RETURN,,,GW-38515774
REF00001195,ORD0018850,CUST018850,TXN00018850,601.34,NOT_INITIATED,ORDER_CANCELLED,,,GW-74151031
REF00001196,ORD0018886,CUST018886,TXN00018886,377.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-46618097
REF00001197,ORD0018904,CUST018904,TXN00018904,375.03,NOT_INITIATED,ORDER_CANCELLED,,,GW-16865287
REF00001198,ORD0018924,CUST018924,TXN00018924,1273.65,NOT_INITIATED,ORDER_CANCELLED,,,GW-20099380
REF00001199,ORD0018941,CUST018941,TXN00018941,290.61,NOT_INITIATED,RETURN,,,GW-29792240
REF00001200,ORD0018955,CUST018955,TXN00018955,2392.85,NOT_INITIATED,RETURN,,,GW-66466885
REF00001201,ORD0018967,CUST018967,TXN00018967,2252.14,NOT_INITIATED,ORDER_CANCELLED,,,GW-41214549
REF00001202,ORD0018974,CUST018974,TXN00018974,627.32,NOT_INITIATED,ORDER_CANCELLED,,,GW-89108232
REF00001203,ORD0018983,CUST018983,TXN00018983,1691.89,NOT_INITIATED,ORDER_CANCELLED,,,GW-40185223
REF00001204,ORD0018992,CUST018992,TXN00018992,424.98,NOT_INITIATED,RETURN,,,GW-10289710
REF00001205,ORD0019002,CUST019002,TXN00019002,1225.8,NOT_INITIATED,ORDER_CANCELLED,,,GW-56507847
REF00001206,ORD0019016,CUST019016,TXN00019016,619.48,NOT_INITIATED,RETURN,,,GW-22914044
REF00001207,ORD0019034,CUST019034,TXN00019034,221.59,NOT_INITIATED,ORDER_CANCELLED,,,GW-56870163
REF00001208,ORD0019039,CUST019039,TXN00019039,771.36,NOT_INITIATED,RETURN,,,GW-95753905
REF00001209,ORD0019047,CUST019047,TXN00019047,1239.12,NOT_INITIATED,RETURN,,,GW-14535738
REF00001210,ORD0019140,CUST019140,TXN00019140,303.96,NOT_INITIATED,ORDER_CANCELLED,,,GW-82921886
REF00001211,ORD0019148,CUST019148,TXN00019148,1613.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-95709614
REF00001212,ORD0019151,CUST019151,TXN00019151,794.43,NOT_INITIATED,ORDER_CANCELLED,,,GW-64109801
REF00001213,ORD0019189,CUST019189,TXN00019189,731.59,NOT_INITIATED,ORDER_CANCELLED,,,GW-15074548
REF00001214,ORD0019194,CUST019194,TXN00019194,1318.94,NOT_INITIATED,RETURN,,,GW-53399041
REF00001215,ORD0019223,CUST019223,TXN00019223,1038.09,NOT_INITIATED,RETURN,,,GW-89039799
REF00001216,ORD0019225,CUST019225,TXN00019225,2402.76,NOT_INITIATED,RETURN,,,GW-56542418
REF00001217,ORD0019226,CUST019226,TXN00019226,2493.68,NOT_INITIATED,ORDER_CANCELLED,,,GW-83857754
REF00001218,ORD0019231,CUST019231,TXN00019231,714.32,NOT_INITIATED,RETURN,,,GW-67234644
REF00001219,ORD0019237,CUST019237,TXN00019237,1073.81,NOT_INITIATED,ORDER_CANCELLED,,,GW-92298353
REF00001220,ORD0019239,CUST019239,TXN00019239,693.29,NOT_INITIATED,RETURN,,,GW-83462976
REF00001221,ORD0019306,CUST019306,TXN00019306,358.51,NOT_INITIATED,RETURN,,,GW-93341573
REF00001222,ORD0019380,CUST019380,TXN00019380,167.72,NOT_INITIATED,RETURN,,,GW-37682739
REF00001223,ORD0019390,CUST019390,TXN00019390,1324.58,NOT_INITIATED,ORDER_CANCELLED,,,GW-50414910
REF00001224,ORD0019418,CUST019418,TXN00019418,1118.29,NOT_INITIATED,ORDER_CANCELLED,,,GW-97592133
REF00001225,ORD0019427,CUST019427,TXN00019427,303.95,NOT_INITIATED,ORDER_CANCELLED,,,GW-18410801
REF00001226,ORD0019437,CUST019437,TXN00019437,1130.18,NOT_INITIATED,ORDER_CANCELLED,,,GW-57335804
REF00001227,ORD0019438,CUST019438,TXN00019438,765.83,NOT_INITIATED,RETURN,,,GW-91076374
REF00001228,ORD0019445,CUST019445,TXN00019445,763.54,NOT_INITIATED,RETURN,,,GW-65659957
REF00001229,ORD0019484,CUST019484,TXN00019484,340.58,NOT_INITIATED,RETURN,,,GW-47483055
REF00001230,ORD0019493,CUST019493,TXN00019493,1726.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-65777496
REF00001231,ORD0019515,CUST019515,TXN00019515,404.3,NOT_INITIATED,RETURN,,,GW-16456296
REF00001232,ORD0019521,CUST019521,TXN00019521,969.52,NOT_INITIATED,RETURN,,,GW-86874975
REF00001233,ORD0019540,CUST019540,TXN00019540,1231.82,NOT_INITIATED,RETURN,,,GW-32870167
REF00001234,ORD0019563,CUST019563,TXN00019563,648.28,NOT_INITIATED,ORDER_CANCELLED,,,GW-54798941
REF00001235,ORD0019596,CUST019596,TXN00019596,2140.56,NOT_INITIATED,ORDER_CANCELLED,,,GW-99540085
REF00001236,ORD0019615,CUST019615,TXN00019615,531.46,NOT_INITIATED,ORDER_CANCELLED,,,GW-55602086
REF00001237,ORD0019626,CUST019626,TXN00019626,327.07,NOT_INITIATED,ORDER_CANCELLED,,,GW-63971015
REF00001238,ORD0019654,CUST019654,TXN00019654,516.78,NOT_INITIATED,RETURN,,,GW-55380734
REF00001239,ORD0019662,CUST019662,TXN00019662,1137.56,NOT_INITIATED,ORDER_CANCELLED,,,GW-41140371
REF00001240,ORD0019678,CUST019678,TXN00019678,452.15,NOT_INITIATED,RETURN,,,GW-57159013
REF00001241,ORD0019694,CUST019694,TXN00019694,79.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-88657193
REF00001242,ORD0019720,CUST019720,TXN00019720,1260.84,NOT_INITIATED,ORDER_CANCELLED,,,GW-78147664
REF00001243,ORD0019721,CUST019721,TXN00019721,2678.57,NOT_INITIATED,RETURN,,,GW-79793887
REF00001244,ORD0019725,CUST019725,TXN00019725,2082.62,NOT_INITIATED,ORDER_CANCELLED,,,GW-24822680
REF00001245,ORD0019754,CUST019754,TXN00019754,1188.11,NOT_INITIATED,ORDER_CANCELLED,,,GW-95805270
REF00001246,ORD0019767,CUST019767,TXN00019767,1691.71,NOT_INITIATED,ORDER_CANCELLED,,,GW-40538815
REF00001247,ORD0019775,CUST019775,TXN00019775,2240.34,NOT_INITIATED,ORDER_CANCELLED,,,GW-27730640
REF00001248,ORD0019779,CUST019779,TXN00019779,1010.4,NOT_INITIATED,ORDER_CANCELLED,,,GW-44361967
REF00001249,ORD0019785,CUST019785,TXN00019785,1598.39,NOT_INITIATED,ORDER_CANCELLED,,,GW-36109030
REF00001250,ORD0019804,CUST019804,TXN00019804,552.63,NOT_INITIATED,ORDER_CANCELLED,,,GW-87319440
REF00001251,ORD0019814,CUST019814,TXN00019814,994.13,NOT_INITIATED,ORDER_CANCELLED,,,GW-22953388
REF00001252,ORD0019828,CUST019828,TXN00019828,1924.53,NOT_INITIATED,ORDER_CANCELLED,,,GW-54252026
REF00001253,ORD0019831,CUST019831,TXN00019831,1778.39,NOT_INITIATED,RETURN,,,GW-54143460
REF00001254,ORD0019869,CUST019869,TXN00019869,310.34,NOT_INITIATED,RETURN,,,GW-36587590
REF00001255,ORD0019879,CUST019879,TXN00019879,2065.36,NOT_INITIATED,ORDER_CANCELLED,,,GW-45342055
REF00001256,ORD0019909,CUST019909,TXN00019909,108.57,NOT_INITIATED,ORDER_CANCELLED,,,GW-50276223
REF00001257,ORD0019965,CUST019965,TXN00019965,3300.47,NOT_INITIATED,RETURN,,,GW-69905943
REF00001258,ORD0019984,CUST019984,TXN00019984,1045.08,NOT_INITIATED,ORDER_CANCELLED,,,GW-29235033
REF00001259,ORD0020001,CUST020001,TXN00020001,452.45,NOT_INITIATED,ORDER_CANCELLED,,,GW-42048940
REF00001260,ORD0020015,CUST020015,TXN00020015,128.42,NOT_INITIATED,RETURN,,,GW-16508219
REF00001261,ORD0020018,CUST020018,TXN00020018,1771.78,NOT_INITIATED,ORDER_CANCELLED,,,GW-26607996
REF00001262,ORD0020027,CUST020027,TXN00020027,600.34,NOT_INITIATED,RETURN,,,GW-83530746
REF00001263,ORD0020045,CUST020045,TXN00020045,1314.67,NOT_INITIATED,RETURN,,,GW-73706295
REF00001264,ORD0020060,CUST020060,TXN00020060,431.17,NOT_INITIATED,ORDER_CANCELLED,,,GW-69482114
REF00001265,ORD0020061,CUST020061,TXN00020061,418.99,NOT_INITIATED,RETURN,,,GW-23116052
REF00001266,ORD0020069,CUST020069,TXN00020069,1473.85,NOT_INITIATED,ORDER_CANCELLED,,,GW-46240993
REF00001267,ORD0020091,CUST020091,TXN00020091,249.02,NOT_INITIATED,ORDER_CANCELLED,,,GW-35549285
REF00001268,ORD0020106,CUST020106,TXN00020106,898.52,NOT_INITIATED,RETURN,,,GW-50801038
REF00001269,ORD0020137,CUST020137,TXN00020137,928.04,NOT_INITIATED,RETURN,,,GW-80351891
REF00001270,ORD0020143,CUST020143,TXN00020143,836.75,NOT_INITIATED,ORDER_CANCELLED,,,GW-98009104
REF00001271,ORD0020153,CUST020153,TXN00020153,819.8,NOT_INITIATED,RETURN,,,GW-65715825
REF00001272,ORD0020161,CUST020161,TXN00020161,128.33,NOT_INITIATED,ORDER_CANCELLED,,,GW-62657396
REF00001273,ORD0020207,CUST020207,TXN00020207,1235.24,NOT_INITIATED,ORDER_CANCELLED,,,GW-65080827
REF00001274,ORD0020222,CUST020222,TXN00020222,202.06,NOT_INITIATED,RETURN,,,GW-29562281
REF00001275,ORD0020231,CUST020231,TXN00020231,2191.38,NOT_INITIATED,ORDER_CANCELLED,,,GW-45900751
REF00001276,ORD0020233,CUST020233,TXN00020233,351.49,NOT_INITIATED,ORDER_CANCELLED,,,GW-39791538
REF00001277,ORD0020248,CUST020248,TXN00020248,605.99,NOT_INITIATED,RETURN,,,GW-94094536
REF00001278,ORD0020272,CUST020272,TXN00020272,214.55,NOT_INITIATED,ORDER_CANCELLED,,,GW-54926886
REF00001279,ORD0020276,CUST020276,TXN00020276,1180.22,NOT_INITIATED,RETURN,,,GW-38221653
REF00001280,ORD0020296,CUST020296,TXN00020296,887.05,NOT_INITIATED,ORDER_CANCELLED,,,GW-49565986
