DeliveryID,OrderID,TrackingID,DeliveryStatus,ExpectedDate,ActualDeliveryDate,Courier,DeliveryAttempts,DeliveryProof
DEL00016587,ORD0016587,TRK70115816,DELIVERED,2021-08-13,2021-08-09,DTDC,1,Photo
DEL00016588,ORD0016588,TRK14203398,SHIPPED,2020-09-08,,Delhivery,1,
DEL00016589,ORD0016589,TRK68892478,DELIVERED,2023-02-03,2023-02-04,BlueDart,1,Photo
DEL00016590,ORD0016590,TRK74379917,DELIVERED,2021-12-05,2021-12-08,DTDC,1,Photo
DEL00016591,ORD0016591,TRK47789231,DELIVERED,2020-04-12,2020-04-06,BlueDart,1,Photo
DEL00016592,ORD0016592,TRK98723852,DELIVERED,2023-11-10,2023-11-09,Delhivery,1,Photo
DEL00016593,ORD0016593,TRK84241584,DELIVERED,2020-10-14,2020-10-14,DTDC,1,Photo
DEL00016594,ORD0016594,TRK30181915,NOT_DISPATCHED,2020-11-20,,Ecom Express,1,
DEL00016595,ORD0016595,TRK26166514,SHIPPED,2023-11-26,,Delhivery,1,
DEL00016596,ORD0016596,TRK15578738,DELIVERED,2023-08-01,2023-07-31,BlueDart,1,Signature
DEL00016597,ORD0016597,TRK34175101,DELIVERED,2021-06-14,2021-06-17,XpressBees,1,Photo
DEL00016598,ORD0016598,TRK30577790,SHIPPED,2020-09-22,,Ecom Express,1,
DEL00016599,ORD0016599,TRK78992109,DELIVERED,2024-07-04,2024-07-05,Delhivery,1,Signature
DEL00016600,ORD0016600,TRK91716943,DELIVERED,2021-08-05,2021-08-09,XpressBees,1,Photo
DEL00016601,ORD0016601,TRK89833433,SHIPPED,2024-07-25,,Ecom Express,1,
DEL00016602,ORD0016602,TRK77087240,DELIVERED,2023-08-15,2023-08-12,BlueDart,1,Photo
DEL00016603,ORD0016603,TRK52476613,DELIVERED,2020-10-23,2020-10-23,Ecom Express,1,OTP
DEL00016604,ORD0016604,TRK49041471,CANCELLED,2024-06-24,,XpressBees,1,
DEL00016605,ORD0016605,TRK99842214,DELIVERED,2021-02-04,2021-01-30,Delhivery,1,Signature
DEL00016606,ORD0016606,TRK60982964,SHIPPED,2021-06-02,,Ecom Express,1,
DEL00016607,ORD0016607,TRK89904566,SHIPPED,2022-07-15,,Ecom Express,1,
DEL00016608,ORD0016608,TRK82920167,DELIVERED,2022-03-24,2022-03-26,Ecom Express,1,Photo
DEL00016609,ORD0016609,TRK79446459,DELIVERED,2023-04-24,2023-04-19,DTDC,1,Photo
DEL00016610,ORD0016610,TRK95919971,DELIVERED,2022-07-11,2022-07-12,BlueDart,1,OTP
DEL00016611,ORD0016611,TRK20725107,DELIVERED,2021-11-27,2021-11-29,DTDC,1,Signature
DEL00016612,ORD0016612,TRK59807341,DELIVERED,2020-08-26,2020-08-27,Delhivery,1,Photo
DEL00016613,ORD0016613,TRK10697664,DELIVERED,2022-08-15,2022-08-15,DTDC,1,Signature
DEL00016614,ORD0016614,TRK58836182,SHIPPED,2023-09-27,,Delhivery,1,
DEL00016615,ORD0016615,TRK33954682,DELIVERED,2022-10-31,2022-11-02,Delhivery,1,Signature
DEL00016616,ORD0016616,TRK97512453,DELIVERED,2024-01-10,2024-01-07,BlueDart,1,OTP
DEL00016617,ORD0016617,TRK57587863,DELIVERED,2021-06-28,2021-06-23,Ecom Express,1,Photo
DEL00016618,ORD0016618,TRK66247675,DELIVERED,2022-04-05,2022-03-31,XpressBees,1,Signature
DEL00016619,ORD0016619,TRK79415134,DELIVERED,2024-08-10,2024-08-13,Delhivery,1,OTP
DEL00016620,ORD0016620,TRK31580042,DELIVERED,2023-01-21,2023-01-22,Ecom Express,1,Signature
DEL00016621,ORD0016621,TRK70156601,DELIVERED,2020-10-01,2020-10-03,DTDC,1,OTP
DEL00016622,ORD0016622,TRK95571246,DELIVERED,2022-10-28,2022-10-27,XpressBees,1,Signature
DEL00016623,ORD0016623,TRK16916324,DELIVERED,2024-06-09,2024-06-06,DTDC,1,Signature
DEL00016624,ORD0016624,TRK47754742,DELIVERED,2023-05-30,2023-06-01,Delhivery,1,Photo
DEL00016625,ORD0016625,TRK33577268,NOT_DISPATCHED,2023-02-21,,XpressBees,1,
DEL00016626,ORD0016626,TRK90885603,DELIVERED,2021-08-18,2021-08-16,BlueDart,1,Photo
DEL00016627,ORD0016627,TRK63245465,DELIVERED,2022-09-04,2022-09-08,BlueDart,1,OTP
DEL00016628,ORD0016628,TRK88949466,DELIVERED,2024-05-28,2024-05-25,DTDC,1,Signature
DEL00016629,ORD0016629,TRK33329800,SHIPPED,2020-04-28,,BlueDart,1,
DEL00016630,ORD0016630,TRK32092163,SHIPPED,2020-09-26,,Ecom Express,1,
DEL00016631,ORD0016631,TRK77768480,DELIVERED,2023-08-24,2023-08-26,XpressBees,1,OTP
DEL00016632,ORD0016632,TRK68502307,DELIVERED,2024-08-10,2024-08-06,Ecom Express,1,Signature
DEL00016633,ORD0016633,TRK45583828,DELIVERED,2023-12-23,2023-12-17,Ecom Express,1,OTP
DEL00016634,ORD0016634,TRK85808334,DELIVERED,2020-07-31,2020-07-30,DTDC,1,Signature
DEL00016635,ORD0016635,TRK62710259,DELIVERED,2024-07-10,2024-07-10,XpressBees,1,OTP
DEL00016636,ORD0016636,TRK94028237,NOT_DISPATCHED,2020-11-04,,XpressBees,1,
DEL00016637,ORD0016637,TRK73200693,DELIVERED,2020-04-26,2020-04-26,DTDC,1,Photo
DEL00016638,ORD0016638,TRK54021241,DELIVERED,2023-12-14,2023-12-18,XpressBees,1,Photo
DEL00016639,ORD0016639,TRK92995103,DELIVERED,2024-05-01,2024-04-28,Ecom Express,1,Signature
DEL00016640,ORD0016640,TRK62269029,SHIPPED,2023-08-08,,Delhivery,1,
DEL00016641,ORD0016641,TRK61890511,NOT_DISPATCHED,2024-07-24,,Ecom Express,1,
DEL00016642,ORD0016642,TRK97124378,DELIVERED,2020-07-07,2020-07-10,DTDC,1,OTP
DEL00016643,ORD0016643,TRK80779837,DELIVERED,2024-11-06,2024-11-05,DTDC,1,OTP
DEL00016644,ORD0016644,TRK89032017,DELIVERED,2022-06-26,2022-06-24,DTDC,1,Signature
DEL00016645,ORD0016645,TRK10947746,SHIPPED,2020-08-10,,Delhivery,1,
DEL00016646,ORD0016646,TRK34207000,DELIVERED,2024-01-14,2024-01-11,BlueDart,1,Photo
DEL00016647,ORD0016647,TRK85554006,DELIVERED,2023-02-18,2023-02-15,Ecom Express,1,Signature
DEL00016648,ORD0016648,TRK88079319,DELIVERED,2023-01-04,2023-01-05,Ecom Express,1,Signature
DEL00016649,ORD0016649,TRK21391029,RETURNED,2022-06-22,,XpressBees,1,
DEL00016650,ORD0016650,TRK39876018,DELIVERED,2023-01-02,2023-01-02,BlueDart,1,OTP
DEL00016651,ORD0016651,TRK96857394,DELIVERED,2021-09-15,2021-09-18,DTDC,1,OTP
DEL00016652,ORD0016652,TRK36857682,DELIVERED,2021-03-07,2021-03-07,BlueDart,1,Signature
DEL00016653,ORD0016653,TRK12947044,DELIVERED,2021-10-10,2021-10-11,Delhivery,1,Photo
DEL00016654,ORD0016654,TRK72817860,DELIVERED,2021-07-24,2021-07-22,BlueDart,1,OTP
DEL00016655,ORD0016655,TRK25069347,DELIVERED,2021-03-23,2021-03-21,DTDC,1,Signature
DEL00016656,ORD0016656,TRK21841320,SHIPPED,2021-08-25,,BlueDart,1,
DEL00016657,ORD0016657,TRK27165163,RETURNED,2023-03-13,,XpressBees,1,
DEL00016658,ORD0016658,TRK77128499,DELIVERED,2021-05-21,2021-05-19,Ecom Express,1,Photo
DEL00016659,ORD0016659,TRK21237781,DELIVERED,2020-05-17,2020-05-13,BlueDart,1,Photo
DEL00016660,ORD0016660,TRK25991674,DELIVERED,2020-08-10,2020-08-06,XpressBees,1,Photo
DEL00016661,ORD0016661,TRK24670992,DELIVERED,2021-11-21,2021-11-20,BlueDart,1,Photo
DEL00016662,ORD0016662,TRK53119703,DELIVERED,2020-06-22,2020-06-22,Delhivery,1,Signature
DEL00016663,ORD0016663,TRK63688895,DELIVERED,2024-02-14,2024-02-09,XpressBees,1,Signature
DEL00016664,ORD0016664,TRK51058819,DELIVERED,2021-09-07,2021-09-09,DTDC,1,OTP
DEL00016665,ORD0016665,TRK37270694,SHIPPED,2022-09-21,,Delhivery,1,
DEL00016666,ORD0016666,TRK26001907,DELIVERED,2023-03-05,2023-02-28,XpressBees,1,OTP
DEL00016667,ORD0016667,TRK23838422,SHIPPED,2020-03-02,,Ecom Express,1,
DEL00016668,ORD0016668,TRK27752206,SHIPPED,2023-04-23,,BlueDart,1,
DEL00016669,ORD0016669,TRK13388314,DELIVERED,2020-09-07,2020-09-09,Ecom Express,1,OTP
DEL00016670,ORD0016670,TRK85715489,DELIVERED,2020-05-28,2020-05-27,BlueDart,1,Signature
DEL00016671,ORD0016671,TRK94791488,DELIVERED,2022-12-16,2022-12-14,Delhivery,1,OTP
DEL00016672,ORD0016672,TRK20798127,DELIVERED,2021-01-07,2021-01-05,BlueDart,1,OTP
DEL00016673,ORD0016673,TRK16114928,DELIVERED,2024-01-27,2024-01-25,BlueDart,1,OTP
DEL00016674,ORD0016674,TRK46510110,NOT_DISPATCHED,2020-08-11,,DTDC,1,
DEL00016675,ORD0016675,TRK88570328,DELIVERED,2021-09-09,2021-09-11,BlueDart,1,OTP
DEL00016676,ORD0016676,TRK85214359,DELIVERED,2024-05-16,2024-05-14,Ecom Express,1,OTP
DEL00016677,ORD0016677,TRK88767059,CANCELLED,2023-07-08,,BlueDart,1,
DEL00016678,ORD0016678,TRK38775689,DELIVERED,2023-04-01,2023-03-26,Delhivery,1,OTP
DEL00016679,ORD0016679,TRK90550160,DELIVERED,2024-05-10,2024-05-10,Delhivery,1,OTP
DEL00016680,ORD0016680,TRK56455363,DELIVERED,2021-03-22,2021-03-18,Delhivery,1,OTP
DEL00016681,ORD0016681,TRK40940799,NOT_DISPATCHED,2022-04-22,,DTDC,1,
DEL00016682,ORD0016682,TRK96990297,DELIVERED,2022-08-19,2022-08-15,Delhivery,1,Photo
DEL00016683,ORD0016683,TRK33757346,DELIVERED,2021-12-04,2021-12-03,DTDC,1,OTP
DEL00016684,ORD0016684,TRK55372968,DELIVERED,2022-05-28,2022-05-26,XpressBees,1,Photo
DEL00016685,ORD0016685,TRK22064415,DELIVERED,2024-08-16,2024-08-14,DTDC,1,OTP
DEL00016686,ORD0016686,TRK29379675,DELIVERED,2022-02-20,2022-02-20,BlueDart,1,Signature
DEL00016687,ORD0016687,TRK80014186,DELIVERED,2022-02-06,2022-02-07,DTDC,1,OTP
DEL00016688,ORD0016688,TRK25064293,DELIVERED,2022-08-06,2022-08-03,Delhivery,1,OTP
DEL00016689,ORD0016689,TRK16859042,DELIVERED,2022-07-13,2022-07-14,BlueDart,1,OTP
DEL00016690,ORD0016690,TRK98966250,SHIPPED,2022-07-29,,BlueDart,1,
DEL00016691,ORD0016691,TRK67710172,DELIVERED,2024-10-17,2024-10-13,DTDC,1,Signature
DEL00016692,ORD0016692,TRK14644586,DELIVERED,2020-01-28,2020-01-30,XpressBees,1,Photo
DEL00016693,ORD0016693,TRK87255492,DELIVERED,2022-03-21,2022-03-17,Delhivery,1,Signature
DEL00016694,ORD0016694,TRK42692968,DELIVERED,2024-08-17,2024-08-17,DTDC,1,Photo
DEL00016695,ORD0016695,TRK44300148,DELIVERED,2024-04-14,2024-04-14,DTDC,1,Signature
DEL00016696,ORD0016696,TRK12631055,SHIPPED,2022-02-07,,DTDC,1,
DEL00016697,ORD0016697,TRK53602279,DELIVERED,2022-12-25,2022-12-26,BlueDart,1,OTP
DEL00016698,ORD0016698,TRK80496867,CANCELLED,2024-02-05,,XpressBees,1,
DEL00016699,ORD0016699,TRK63112387,DELIVERED,2021-03-14,2021-03-11,BlueDart,1,Photo
DEL00016700,ORD0016700,TRK69768498,DELIVERED,2022-05-30,2022-05-31,DTDC,1,OTP
DEL00016701,ORD0016701,TRK71831600,SHIPPED,2023-01-01,,BlueDart,1,
DEL00016702,ORD0016702,TRK83863528,DELIVERED,2022-06-30,2022-07-05,BlueDart,1,Photo
DEL00016703,ORD0016703,TRK32245139,DELIVERED,2021-07-22,2021-07-23,DTDC,1,Photo
DEL00016704,ORD0016704,TRK55579541,RETURNED,2020-04-22,,BlueDart,1,
DEL00016705,ORD0016705,TRK10448604,DELIVERED,2020-04-08,2020-04-06,DTDC,1,OTP
DEL00016706,ORD0016706,TRK88823895,DELIVERED,2024-09-14,2024-09-13,DTDC,1,OTP
DEL00016707,ORD0016707,TRK65809828,SHIPPED,2024-04-27,,BlueDart,1,
DEL00016708,ORD0016708,TRK46508296,SHIPPED,2020-06-21,,Delhivery,1,
DEL00016709,ORD0016709,TRK87230355,SHIPPED,2020-02-15,,DTDC,1,
DEL00016710,ORD0016710,TRK42886825,DELIVERED,2020-04-17,2020-04-19,XpressBees,1,OTP
DEL00016711,ORD0016711,TRK53928160,SHIPPED,2023-05-15,,BlueDart,1,
DEL00016712,ORD0016712,TRK23267202,SHIPPED,2021-06-05,,XpressBees,1,
DEL00016713,ORD0016713,TRK30768305,CANCELLED,2020-10-12,,Ecom Express,1,
DEL00016714,ORD0016714,TRK18343073,SHIPPED,2022-12-09,,DTDC,1,
DEL00016715,ORD0016715,TRK76191773,DELIVERED,2022-08-06,2022-08-10,DTDC,1,Photo
DEL00016716,ORD0016716,TRK10425519,DELIVERED,2023-02-14,2023-02-13,DTDC,1,OTP
DEL00016717,ORD0016717,TRK77385499,DELIVERED,2023-05-23,2023-05-22,BlueDart,1,Signature
DEL00016718,ORD0016718,TRK88140533,DELIVERED,2022-01-24,2022-01-20,Ecom Express,1,Photo
DEL00016719,ORD0016719,TRK63375743,DELIVERED,2022-04-16,2022-04-13,XpressBees,1,Photo
DEL00016720,ORD0016720,TRK40573451,DELIVERED,2020-02-21,2020-02-25,XpressBees,1,Photo
DEL00016721,ORD0016721,TRK11664348,DELIVERED,2020-04-26,2020-04-29,DTDC,1,Photo
DEL00016722,ORD0016722,TRK18254920,NOT_DISPATCHED,2023-03-28,,XpressBees,1,
DEL00016723,ORD0016723,TRK22047990,DELIVERED,2024-08-06,2024-07-31,Ecom Express,1,OTP
DEL00016724,ORD0016724,TRK12234094,SHIPPED,2021-05-23,,XpressBees,1,
DEL00016725,ORD0016725,TRK76285424,SHIPPED,2024-09-03,,Delhivery,1,
DEL00016726,ORD0016726,TRK16048138,DELIVERED,2024-10-03,2024-10-04,Ecom Express,1,Signature
DEL00016727,ORD0016727,TRK31093940,SHIPPED,2022-09-18,,XpressBees,1,
DEL00016728,ORD0016728,TRK52976866,SHIPPED,2020-03-15,,Delhivery,1,
DEL00016729,ORD0016729,TRK45985423,DELIVERED,2022-10-10,2022-10-11,DTDC,1,Signature
DEL00016730,ORD0016730,TRK46415398,DELIVERED,2024-03-24,2024-03-28,BlueDart,1,Photo
DEL00016731,ORD0016731,TRK33436230,DELIVERED,2024-10-04,2024-10-02,BlueDart,1,Photo
DEL00016732,ORD0016732,TRK63410374,DELIVERED,2023-09-23,2023-09-22,DTDC,1,Signature
DEL00016733,ORD0016733,TRK94618729,DELIVERED,2020-03-09,2020-03-08,XpressBees,1,Signature
DEL00016734,ORD0016734,TRK18843083,DELIVERED,2024-03-03,2024-02-26,DTDC,1,Photo
DEL00016735,ORD0016735,TRK11200118,DELIVERED,2024-08-07,2024-08-04,Ecom Express,1,Signature
DEL00016736,ORD0016736,TRK30942348,DELIVERED,2024-11-18,2024-11-17,BlueDart,1,Signature
DEL00016737,ORD0016737,TRK87057487,NOT_DISPATCHED,2022-08-31,,DTDC,1,
DEL00016738,ORD0016738,TRK55092880,DELIVERED,2023-05-28,2023-05-24,BlueDart,1,Signature
DEL00016739,ORD0016739,TRK73935430,DELIVERED,2020-07-02,2020-07-03,Ecom Express,1,OTP
DEL00016740,ORD0016740,TRK69867288,DELIVERED,2024-11-28,2024-11-28,XpressBees,1,Photo
DEL00016741,ORD0016741,TRK34879039,DELIVERED,2021-09-09,2021-09-05,Ecom Express,1,OTP
DEL00016742,ORD0016742,TRK93255260,DELIVERED,2024-06-16,2024-06-13,Delhivery,1,Signature
DEL00016743,ORD0016743,TRK31114688,RETURNED,2021-12-02,,Ecom Express,1,
DEL00016744,ORD0016744,TRK57656698,DELIVERED,2021-08-31,2021-09-01,XpressBees,1,Signature
DEL00016745,ORD0016745,TRK27818836,DELIVERED,2020-09-07,2020-09-10,BlueDart,1,Signature
DEL00016746,ORD0016746,TRK75541483,DELIVERED,2023-05-24,2023-05-29,XpressBees,1,OTP
DEL00016747,ORD0016747,TRK22064500,DELIVERED,2020-12-31,2020-12-31,DTDC,1,OTP
DEL00016748,ORD0016748,TRK94968532,DELIVERED,2020-09-09,2020-09-06,Ecom Express,1,OTP
DEL00016749,ORD0016749,TRK95737630,DELIVERED,2021-10-03,2021-10-06,BlueDart,1,Photo
DEL00016750,ORD0016750,TRK44838602,DELIVERED,2022-08-13,2022-08-08,XpressBees,1,Signature
DEL00016751,ORD0016751,TRK12447052,DELIVERED,2024-03-23,2024-03-22,Delhivery,1,Photo
DEL00016752,ORD0016752,TRK23415473,DELIVERED,2023-01-18,2023-01-20,DTDC,1,Photo
DEL00016753,ORD0016753,TRK69397442,DELIVERED,2021-10-26,2021-10-27,BlueDart,1,Signature
DEL00016754,ORD0016754,TRK58268922,SHIPPED,2020-06-27,,BlueDart,1,
DEL00016755,ORD0016755,TRK65064086,SHIPPED,2021-12-30,,DTDC,1,
DEL00016756,ORD0016756,TRK62385212,CANCELLED,2021-03-06,,DTDC,1,
DEL00016757,ORD0016757,TRK77820162,DELIVERED,2024-12-01,2024-12-05,Delhivery,1,Signature
DEL00016758,ORD0016758,TRK67669604,CANCELLED,2024-06-18,,BlueDart,1,
DEL00016759,ORD0016759,TRK98511178,SHIPPED,2022-02-11,,Delhivery,1,
DEL00016760,ORD0016760,TRK60208321,DELIVERED,2021-12-07,2021-12-06,DTDC,1,Photo
DEL00016761,ORD0016761,TRK38182340,DELIVERED,2020-03-27,2020-03-25,BlueDart,1,Signature
DEL00016762,ORD0016762,TRK97210889,DELIVERED,2022-07-17,2022-07-21,Ecom Express,1,Signature
DEL00016763,ORD0016763,TRK64204577,DELIVERED,2020-05-24,2020-05-20,Delhivery,1,Signature
DEL00016764,ORD0016764,TRK35479278,DELIVERED,2023-12-29,2024-01-02,BlueDart,1,Photo
DEL00016765,ORD0016765,TRK44672372,RETURNED,2021-04-16,,Ecom Express,1,
DEL00016766,ORD0016766,TRK49414007,SHIPPED,2020-12-20,,Delhivery,1,
DEL00016767,ORD0016767,TRK85020835,SHIPPED,2023-02-27,,Ecom Express,1,
DEL00016768,ORD0016768,TRK32276156,DELIVERED,2023-09-01,2023-08-28,DTDC,1,Photo
DEL00016769,ORD0016769,TRK87552223,SHIPPED,2023-06-13,,BlueDart,1,
DEL00016770,ORD0016770,TRK54062048,SHIPPED,2024-01-30,,DTDC,1,
DEL00016771,ORD0016771,TRK19776318,DELIVERED,2023-10-07,2023-10-04,BlueDart,1,Signature
DEL00016772,ORD0016772,TRK81688188,SHIPPED,2020-11-12,,XpressBees,1,
DEL00016773,ORD0016773,TRK88933938,DELIVERED,2022-11-13,2022-11-13,BlueDart,1,OTP
DEL00016774,ORD0016774,TRK11216378,DELIVERED,2024-05-06,2024-05-09,XpressBees,1,OTP
DEL00016775,ORD0016775,TRK60659468,DELIVERED,2022-10-02,2022-10-05,Ecom Express,1,Photo
DEL00016776,ORD0016776,TRK78748884,SHIPPED,2024-08-01,,BlueDart,1,
DEL00016777,ORD0016777,TRK58245230,DELIVERED,2024-04-19,2024-04-16,Delhivery,1,Photo
DEL00016778,ORD0016778,TRK43298461,SHIPPED,2024-05-04,,Ecom Express,1,
DEL00016779,ORD0016779,TRK87088053,DELIVERED,2024-02-16,2024-02-10,DTDC,1,Photo
DEL00016780,ORD0016780,TRK47085355,DELIVERED,2020-09-30,2020-09-26,Delhivery,1,Photo
DEL00016781,ORD0016781,TRK93111792,SHIPPED,2022-10-26,,Ecom Express,1,
DEL00016782,ORD0016782,TRK17777227,DELIVERED,2022-02-10,2022-02-10,XpressBees,1,Photo
DEL00016783,ORD0016783,TRK25391451,DELIVERED,2020-01-23,2020-01-19,Ecom Express,1,Signature
DEL00016784,ORD0016784,TRK36962057,SHIPPED,2021-09-01,,Ecom Express,1,
DEL00016785,ORD0016785,TRK28254875,DELIVERED,2023-10-17,2023-10-18,DTDC,1,Signature
DEL00016786,ORD0016786,TRK48594108,DELIVERED,2024-07-29,2024-07-30,BlueDart,1,OTP
DEL00016787,ORD0016787,TRK25860331,SHIPPED,2022-03-25,,Ecom Express,1,
DEL00016788,ORD0016788,TRK28576079,SHIPPED,2023-03-04,,Ecom Express,1,
DEL00016789,ORD0016789,TRK11445130,DELIVERED,2023-09-04,2023-08-31,DTDC,1,Signature
DEL00016790,ORD0016790,TRK33079500,SHIPPED,2021-05-03,,Ecom Express,1,
DEL00016791,ORD0016791,TRK44726884,DELIVERED,2022-06-18,2022-06-18,DTDC,1,Signature
DEL00016792,ORD0016792,TRK49301730,DELIVERED,2024-04-18,2024-04-22,BlueDart,1,Photo
DEL00016793,ORD0016793,TRK27561403,DELIVERED,2023-08-24,2023-08-28,DTDC,1,OTP
DEL00016794,ORD0016794,TRK31491121,DELIVERED,2020-09-30,2020-10-01,Delhivery,1,Signature
DEL00016795,ORD0016795,TRK71526932,DELIVERED,2021-02-23,2021-02-22,BlueDart,1,Signature
DEL00016796,ORD0016796,TRK73767981,DELIVERED,2020-01-28,2020-02-01,BlueDart,1,Signature
DEL00016797,ORD0016797,TRK95326817,DELIVERED,2020-11-13,2020-11-16,DTDC,1,Photo
DEL00016798,ORD0016798,TRK52867143,DELIVERED,2021-07-27,2021-07-25,Delhivery,1,OTP
DEL00016799,ORD0016799,TRK65407235,DELIVERED,2021-12-29,2021-12-27,Delhivery,1,OTP
DEL00016800,ORD0016800,TRK85620512,RETURNED,2024-08-21,,DTDC,1,
DEL00016801,ORD0016801,TRK43906479,DELIVERED,2022-10-09,2022-10-09,DTDC,1,Signature
DEL00016802,ORD0016802,TRK68061036,DELIVERED,2023-07-28,2023-07-30,Delhivery,1,Signature
DEL00016803,ORD0016803,TRK76398518,DELIVERED,2021-01-28,2021-01-25,DTDC,1,Photo
DEL00016804,ORD0016804,TRK61274076,DELIVERED,2021-12-24,2021-12-23,DTDC,1,Signature
DEL00016805,ORD0016805,TRK22596496,DELIVERED,2021-03-24,2021-03-23,DTDC,1,Photo
DEL00016806,ORD0016806,TRK86367706,DELIVERED,2022-09-28,2022-09-27,Delhivery,1,Photo
DEL00016807,ORD0016807,TRK97635304,DELIVERED,2023-12-24,2023-12-25,BlueDart,1,OTP
DEL00016808,ORD0016808,TRK65381088,DELIVERED,2022-12-22,2022-12-19,BlueDart,1,Photo
DEL00016809,ORD0016809,TRK38077657,DELIVERED,2021-11-30,2021-12-01,Delhivery,1,Signature
DEL00016810,ORD0016810,TRK52474881,NOT_DISPATCHED,2022-08-31,,DTDC,1,
DEL00016811,ORD0016811,TRK75771999,DELIVERED,2024-05-13,2024-05-09,DTDC,1,Photo
DEL00016812,ORD0016812,TRK31557418,DELIVERED,2021-12-24,2021-12-22,DTDC,1,Signature
DEL00016813,ORD0016813,TRK49261840,NOT_DISPATCHED,2021-01-06,,Delhivery,1,
DEL00016814,ORD0016814,TRK25113482,DELIVERED,2020-12-12,2020-12-09,DTDC,1,Signature
DEL00016815,ORD0016815,TRK33928323,SHIPPED,2020-11-05,,DTDC,1,
DEL00016816,ORD0016816,TRK24826698,RETURNED,2022-02-06,,Ecom Express,1,
DEL00016817,ORD0016817,TRK72267005,DELIVERED,2023-11-02,2023-10-31,Ecom Express,1,Photo
DEL00016818,ORD0016818,TRK31862202,DELIVERED,2022-03-30,2022-03-27,Delhivery,1,Signature
DEL00016819,ORD0016819,TRK89651184,RETURNED,2020-04-28,,XpressBees,1,
DEL00016820,ORD0016820,TRK25602791,SHIPPED,2022-05-30,,DTDC,1,
DEL00016821,ORD0016821,TRK67295450,DELIVERED,2022-11-01,2022-11-01,Delhivery,1,Photo
DEL00016822,ORD0016822,TRK86019810,DELIVERED,2022-07-21,2022-07-24,Delhivery,1,Signature
DEL00016823,ORD0016823,TRK61481572,DELIVERED,2021-12-07,2021-12-09,XpressBees,1,Signature
DEL00016824,ORD0016824,TRK12025259,SHIPPED,2022-05-02,,BlueDart,1,
DEL00016825,ORD0016825,TRK21931766,DELIVERED,2022-08-04,2022-08-02,DTDC,1,Photo
DEL00016826,ORD0016826,TRK38282771,DELIVERED,2020-10-11,2020-10-12,BlueDart,1,Signature
DEL00016827,ORD0016827,TRK26657677,DELIVERED,2021-01-21,2021-01-23,XpressBees,1,OTP
DEL00016828,ORD0016828,TRK39325012,DELIVERED,2020-01-19,2020-01-14,XpressBees,1,OTP
DEL00016829,ORD0016829,TRK54320912,DELIVERED,2020-11-03,2020-11-02,XpressBees,1,OTP
DEL00016830,ORD0016830,TRK56661054,DELIVERED,2024-05-03,2024-04-29,Delhivery,1,Photo
DEL00016831,ORD0016831,TRK13287349,DELIVERED,2024-07-02,2024-07-02,Ecom Express,1,OTP
DEL00016832,ORD0016832,TRK71895028,DELIVERED,2020-06-13,2020-06-13,XpressBees,1,Signature
DEL00016833,ORD0016833,TRK50178037,DELIVERED,2020-06-07,2020-06-06,Delhivery,1,Signature
DEL00016834,ORD0016834,TRK14656715,DELIVERED,2022-01-28,2022-01-28,BlueDart,1,Photo
DEL00016835,ORD0016835,TRK79164640,DELIVERED,2020-07-04,2020-06-30,DTDC,1,OTP
DEL00016836,ORD0016836,TRK66001477,DELIVERED,2024-04-01,2024-04-05,DTDC,1,Photo
DEL00016837,ORD0016837,TRK79342710,DELIVERED,2023-04-21,2023-04-20,Ecom Express,1,OTP
DEL00016838,ORD0016838,TRK41112189,SHIPPED,2021-01-14,,DTDC,1,
DEL00016839,ORD0016839,TRK57918325,DELIVERED,2022-02-20,2022-02-21,Ecom Express,1,Photo
DEL00016840,ORD0016840,TRK84825010,NOT_DISPATCHED,2023-04-10,,Ecom Express,1,
DEL00016841,ORD0016841,TRK70044565,SHIPPED,2023-05-29,,XpressBees,1,
DEL00016842,ORD0016842,TRK16194897,SHIPPED,2023-03-22,,DTDC,1,
DEL00016843,ORD0016843,TRK82083283,DELIVERED,2020-01-18,2020-01-18,Delhivery,1,Signature
DEL00016844,ORD0016844,TRK63679141,DELIVERED,2023-01-26,2023-01-23,BlueDart,1,OTP
DEL00016845,ORD0016845,TRK55045975,DELIVERED,2023-02-21,2023-02-19,Ecom Express,1,Photo
DEL00016846,ORD0016846,TRK16955797,DELIVERED,2020-09-16,2020-09-11,DTDC,1,OTP
DEL00016847,ORD0016847,TRK30350805,DELIVERED,2022-12-25,2022-12-26,XpressBees,1,OTP
DEL00016848,ORD0016848,TRK29111089,DELIVERED,2023-07-15,2023-07-15,Delhivery,1,OTP
DEL00016849,ORD0016849,TRK17041252,DELIVERED,2023-12-09,2023-12-06,BlueDart,1,OTP
DEL00016850,ORD0016850,TRK91035607,DELIVERED,2020-02-02,2020-02-02,BlueDart,1,OTP
DEL00016851,ORD0016851,TRK81103139,DELIVERED,2022-11-15,2022-11-11,Ecom Express,1,Photo
DEL00016852,ORD0016852,TRK98045542,DELIVERED,2022-01-03,2022-01-04,Ecom Express,1,OTP
DEL00016853,ORD0016853,TRK70822159,DELIVERED,2024-06-08,2024-06-08,Delhivery,1,Signature
DEL00016854,ORD0016854,TRK46276777,SHIPPED,2020-10-21,,Ecom Express,1,
DEL00016855,ORD0016855,TRK87471011,DELIVERED,2024-04-22,2024-04-20,XpressBees,1,Photo
