ReturnID,OrderID,CustomerID,ReturnStatus,ReturnReason,RequestedDate,ApprovedDate
RET00000922,ORD0030385,CUST030385,COMPLETED,Not needed,2022-10-15,2022-10-15
RET00000923,ORD0030389,CUST030389,PICKUP_SCHEDULED,Missing item,2021-07-27,2021-07-27
RET00000924,ORD0030410,CUST030410,RECEIVED,Missing item,2022-05-30,2022-05-30
RET00000925,ORD0030422,CUST030422,RECEIVED,Wrong item,2021-04-10,2021-04-10
RET00000926,ORD0030456,CUST030456,RECEIVED,Damaged item,2020-07-28,2020-07-28
RET00000927,ORD0030467,CUST030467,PICKUP_SCHEDULED,Damaged item,2023-07-02,2023-07-02
RET00000928,ORD0030475,CUST030475,REQUESTED,Not needed,2020-05-13,
RET00000929,ORD0030496,CUST030496,REQUESTED,Not needed,2022-10-03,
RET00000930,ORD0030532,CUST030532,APPROVED,Wrong item,2021-11-09,2021-11-09
RET00000931,ORD0030537,CUST030537,RECEIVED,Wrong item,2023-09-20,2023-09-20
RET00000932,ORD0030575,CUST030575,REQUESTED,Not needed,2021-10-01,
RET00000933,ORD0030579,CUST030579,COMPLETED,Wrong item,2020-06-02,2020-06-02
RET00000934,ORD0030581,CUST030581,REQUESTED,Not needed,2022-02-26,
RET00000935,ORD0030589,CUST030589,RECEIVED,Product issue,2021-10-09,2021-10-09
RET00000936,ORD0030611,CUST030611,REQUESTED,Not needed,2023-07-05,
RET00000937,ORD0030649,CUST030649,PICKUP_SCHEDULED,Damaged item,2022-12-14,2022-12-14
RET00000938,ORD0030686,CUST030686,REQUESTED,Damaged item,2022-11-19,
RET00000939,ORD0030735,CUST030735,COMPLETED,Wrong item,2020-09-15,2020-09-15
RET00000940,ORD0030779,CUST030779,APPROVED,Missing item,2023-09-25,2023-09-25
RET00000941,ORD0030814,CUST030814,APPROVED,Not needed,2020-12-08,2020-12-08
RET00000942,ORD0030820,CUST030820,APPROVED,Not needed,2022-04-01,2022-04-01
RET00000943,ORD0030836,CUST030836,PICKUP_SCHEDULED,Not needed,2021-01-19,2021-01-19
RET00000944,ORD0030860,CUST030860,COMPLETED,Product issue,2023-11-29,2023-11-29
RET00000945,ORD0030866,CUST030866,PICKUP_SCHEDULED,Wrong item,2022-02-18,2022-02-18
RET00000946,ORD0030905,CUST030905,COMPLETED,Wrong item,2020-08-15,2020-08-15
RET00000947,ORD0030936,CUST030936,RECEIVED,Wrong item,2020-07-12,2020-07-12
RET00000948,ORD0031029,CUST031029,APPROVED,Not needed,2024-01-17,2024-01-17
RET00000949,ORD0031078,CUST031078,RECEIVED,Not needed,2021-12-24,2021-12-24
RET00000950,ORD0031114,CUST031114,PICKUP_SCHEDULED,Missing item,2020-09-14,2020-09-14
RET00000951,ORD0031126,CUST031126,RECEIVED,Wrong item,2023-03-05,2023-03-05
RET00000952,ORD0031252,CUST031252,RECEIVED,Damaged item,2022-09-02,2022-09-02
RET00000953,ORD0031258,CUST031258,COMPLETED,Damaged item,2022-04-15,2022-04-15
RET00000954,ORD0031291,CUST031291,COMPLETED,Product issue,2021-12-02,2021-12-02
RET00000955,ORD0031374,CUST031374,COMPLETED,Damaged item,2022-04-17,2022-04-17
RET00000956,ORD0031397,CUST031397,REQUESTED,Wrong item,2023-01-11,
RET00000957,ORD0031404,CUST031404,COMPLETED,Missing item,2023-09-26,2023-09-26
RET00000958,ORD0031405,CUST031405,APPROVED,Not needed,2021-12-11,2021-12-11
RET00000959,ORD0031461,CUST031461,REQUESTED,Product issue,2021-11-28,
RET00000960,ORD0031496,CUST031496,RECEIVED,Damaged item,2022-07-15,2022-07-15
RET00000961,ORD0031515,CUST031515,REQUESTED,Wrong item,2021-03-22,
RET00000962,ORD0031522,CUST031522,PICKUP_SCHEDULED,Wrong item,2023-02-13,2023-02-13
RET00000963,ORD0031595,CUST031595,COMPLETED,Wrong item,2022-08-12,2022-08-12
RET00000964,ORD0031646,CUST031646,COMPLETED,Not needed,2020-02-12,2020-02-12
RET00000965,ORD0031654,CUST031654,COMPLETED,Missing item,2021-10-22,2021-10-22
RET00000966,ORD0031664,CUST031664,COMPLETED,Not needed,2020-09-07,2020-09-07
RET00000967,ORD0031686,CUST031686,COMPLETED,Not needed,2024-03-05,2024-03-05
RET00000968,ORD0031726,CUST031726,COMPLETED,Product issue,2021-06-21,2021-06-21
RET00000969,ORD0031732,CUST031732,PICKUP_SCHEDULED,Missing item,2024-08-12,2024-08-12
RET00000970,ORD0031738,CUST031738,RECEIVED,Wrong item,2020-10-11,2020-10-11
RET00000971,ORD0031745,CUST031745,RECEIVED,Missing item,2024-09-15,2024-09-15
RET00000972,ORD0031781,CUST031781,APPROVED,Wrong item,2021-06-14,2021-06-14
RET00000973,ORD0031796,CUST031796,COMPLETED,Not needed,2023-03-07,2023-03-07
RET00000974,ORD0031828,CUST031828,COMPLETED,Damaged item,2023-05-28,2023-05-28
RET00000975,ORD0031860,CUST031860,COMPLETED,Not needed,2022-10-10,2022-10-10
RET00000976,ORD0031899,CUST031899,PICKUP_SCHEDULED,Damaged item,2021-10-11,2021-10-11
RET00000977,ORD0031909,CUST031909,COMPLETED,Missing item,2023-04-14,2023-04-14
RET00000978,ORD0031921,CUST031921,COMPLETED,Damaged item,2021-09-09,2021-09-09
RET00000979,ORD0032004,CUST032004,PICKUP_SCHEDULED,Damaged item,2021-09-11,2021-09-11
RET00000980,ORD0032006,CUST032006,COMPLETED,Damaged item,2023-10-18,2023-10-18
RET00000981,ORD0032030,CUST032030,APPROVED,Damaged item,2024-07-14,2024-07-14
RET00000982,ORD0032059,CUST032059,RECEIVED,Damaged item,2022-09-30,2022-09-30
RET00000983,ORD0032177,CUST032177,COMPLETED,Missing item,2023-09-08,2023-09-08
RET00000984,ORD0032221,CUST032221,REQUESTED,Wrong item,2024-12-25,
RET00000985,ORD0032222,CUST032222,REQUESTED,Damaged item,2020-11-10,
RET00000986,ORD0032268,CUST032268,COMPLETED,Not needed,2023-10-19,2023-10-19
RET00000987,ORD0032294,CUST032294,RECEIVED,Not needed,2024-05-23,2024-05-23
RET00000988,ORD0032308,CUST032308,APPROVED,Damaged item,2020-06-14,2020-06-14
RET00000989,ORD0032341,CUST032341,RECEIVED,Wrong item,2023-04-12,2023-04-12
RET00000990,ORD0032347,CUST032347,COMPLETED,Damaged item,2020-08-06,2020-08-06
RET00000991,ORD0032359,CUST032359,PICKUP_SCHEDULED,Product issue,2024-04-23,2024-04-23
RET00000992,ORD0032373,CUST032373,APPROVED,Product issue,2020-03-29,2020-03-29
RET00000993,ORD0032374,CUST032374,RECEIVED,Not needed,2021-01-09,2021-01-09
RET00000994,ORD0032453,CUST032453,RECEIVED,Not needed,2020-01-31,2020-01-31
RET00000995,ORD0032528,CUST032528,APPROVED,Damaged item,2022-12-25,2022-12-25
RET00000996,ORD0032571,CUST032571,APPROVED,Product issue,2020-03-08,2020-03-08
RET00000997,ORD0032573,CUST032573,APPROVED,Product issue,2022-05-15,2022-05-15
RET00000998,ORD0032605,CUST032605,PICKUP_SCHEDULED,Damaged item,2024-08-26,2024-08-26
RET00000999,ORD0032633,CUST032633,COMPLETED,Damaged item,2021-11-19,2021-11-19
RET00001000,ORD0032635,CUST032635,APPROVED,Missing item,2020-09-21,2020-09-21
RET00001001,ORD0032700,CUST032700,REQUESTED,Product issue,2023-06-21,
RET00001002,ORD0032710,CUST032710,COMPLETED,Wrong item,2021-11-15,2021-11-15
RET00001003,ORD0032765,CUST032765,RECEIVED,Wrong item,2020-08-17,2020-08-17
RET00001004,ORD0032793,CUST032793,COMPLETED,Not needed,2021-02-07,2021-02-07
RET00001005,ORD0032869,CUST032869,REQUESTED,Wrong item,2022-07-18,
RET00001006,ORD0032878,CUST032878,COMPLETED,Not needed,2024-06-04,2024-06-04
RET00001007,ORD0032881,CUST032881,APPROVED,Product issue,2024-03-22,2024-03-22
RET00001008,ORD0032892,CUST032892,RECEIVED,Wrong item,2020-02-06,2020-02-06
RET00001009,ORD0032957,CUST032957,COMPLETED,Not needed,2024-12-29,2024-12-29
RET00001010,ORD0032963,CUST032963,COMPLETED,Product issue,2024-06-29,2024-06-29
RET00001011,ORD0032974,CUST032974,COMPLETED,Not needed,2021-01-07,2021-01-07
RET00001012,ORD0032975,CUST032975,APPROVED,Damaged item,2024-01-31,2024-01-31
RET00001013,ORD0032982,CUST032982,APPROVED,Damaged item,2021-03-18,2021-03-18
RET00001014,ORD0033005,CUST033005,PICKUP_SCHEDULED,Missing item,2020-01-03,2020-01-03
RET00001015,ORD0033006,CUST033006,COMPLETED,Wrong item,2024-02-10,2024-02-10
RET00001016,ORD0033080,CUST033080,APPROVED,Missing item,2023-09-17,2023-09-17
RET00001017,ORD0033111,CUST033111,APPROVED,Missing item,2023-10-25,2023-10-25
RET00001018,ORD0033121,CUST033121,PICKUP_SCHEDULED,Product issue,2023-06-16,2023-06-16
RET00001019,ORD0033134,CUST033134,COMPLETED,Damaged item,2020-01-08,2020-01-08
RET00001020,ORD0033159,CUST033159,COMPLETED,Missing item,2023-08-12,2023-08-12
RET00001021,ORD0033165,CUST033165,COMPLETED,Missing item,2020-05-25,2020-05-25
RET00001022,ORD0033178,CUST033178,COMPLETED,Wrong item,2024-05-31,2024-05-31
RET00001023,ORD0033192,CUST033192,RECEIVED,Wrong item,2021-08-01,2021-08-01
RET00001024,ORD0033288,CUST033288,PICKUP_SCHEDULED,Damaged item,2021-07-29,2021-07-29
RET00001025,ORD0033408,CUST033408,PICKUP_SCHEDULED,Wrong item,2024-09-01,2024-09-01
RET00001026,ORD0033433,CUST033433,APPROVED,Product issue,2021-04-24,2021-04-24
RET00001027,ORD0033438,CUST033438,RECEIVED,Wrong item,2023-11-22,2023-11-22
RET00001028,ORD0033452,CUST033452,COMPLETED,Wrong item,2024-03-09,2024-03-09
RET00001029,ORD0033471,CUST033471,RECEIVED,Missing item,2024-11-10,2024-11-10
RET00001030,ORD0033494,CUST033494,PICKUP_SCHEDULED,Not needed,2024-08-02,2024-08-02
RET00001031,ORD0033611,CUST033611,COMPLETED,Missing item,2021-09-28,2021-09-28
RET00001032,ORD0033615,CUST033615,RECEIVED,Wrong item,2021-07-26,2021-07-26
RET00001033,ORD0033684,CUST033684,COMPLETED,Damaged item,2020-11-05,2020-11-05
RET00001034,ORD0033691,CUST033691,COMPLETED,Product issue,2024-04-25,2024-04-25
RET00001035,ORD0033729,CUST033729,COMPLETED,Not needed,2024-04-21,2024-04-21
RET00001036,ORD0033755,CUST033755,COMPLETED,Not needed,2021-03-23,2021-03-23
RET00001037,ORD0033791,CUST033791,PICKUP_SCHEDULED,Product issue,2020-11-29,2020-11-29
RET00001038,ORD0033871,CUST033871,RECEIVED,Not needed,2022-12-14,2022-12-14
RET00001039,ORD0033885,CUST033885,COMPLETED,Not needed,2020-08-08,2020-08-08
RET00001040,ORD0033961,CUST033961,APPROVED,Product issue,2024-01-19,2024-01-19
RET00001041,ORD0034004,CUST034004,REQUESTED,Not needed,2024-12-10,
RET00001042,ORD0034020,CUST034020,RECEIVED,Not needed,2023-10-15,2023-10-15
RET00001043,ORD0034025,CUST034025,RECEIVED,Damaged item,2024-11-12,2024-11-12
RET00001044,ORD0034032,CUST034032,APPROVED,Damaged item,2021-01-02,2021-01-02
RET00001045,ORD0034047,CUST034047,RECEIVED,Damaged item,2020-07-01,2020-07-01
RET00001046,ORD0034048,CUST034048,APPROVED,Wrong item,2021-02-20,2021-02-20
RET00001047,ORD0034085,CUST034085,COMPLETED,Product issue,2022-12-16,2022-12-16
RET00001048,ORD0034093,CUST034093,COMPLETED,Wrong item,2022-01-06,2022-01-06
RET00001049,ORD0034118,CUST034118,REQUESTED,Product issue,2023-08-06,
RET00001050,ORD0034123,CUST034123,REQUESTED,Not needed,2023-05-27,
RET00001051,ORD0034141,CUST034141,RECEIVED,Missing item,2022-11-20,2022-11-20
RET00001052,ORD0034148,CUST034148,APPROVED,Missing item,2020-04-20,2020-04-20
RET00001053,ORD0034155,CUST034155,REQUESTED,Product issue,2020-09-18,
RET00001054,ORD0034156,CUST034156,RECEIVED,Damaged item,2022-06-05,2022-06-05
RET00001055,ORD0034158,CUST034158,RECEIVED,Not needed,2024-12-26,2024-12-26
RET00001056,ORD0034167,CUST034167,REQUESTED,Not needed,2022-09-24,
RET00001057,ORD0034178,CUST034178,PICKUP_SCHEDULED,Wrong item,2024-05-10,2024-05-10
RET00001058,ORD0034206,CUST034206,COMPLETED,Damaged item,2021-05-11,2021-05-11
RET00001059,ORD0034235,CUST034235,COMPLETED,Wrong item,2021-08-10,2021-08-10
RET00001060,ORD0034262,CUST034262,REQUESTED,Product issue,2022-09-10,
RET00001061,ORD0034314,CUST034314,APPROVED,Product issue,2024-02-21,2024-02-21
RET00001062,ORD0034491,CUST034491,COMPLETED,Product issue,2021-10-08,2021-10-08
RET00001063,ORD0034495,CUST034495,COMPLETED,Not needed,2021-12-21,2021-12-21
RET00001064,ORD0034509,CUST034509,REQUESTED,Damaged item,2022-08-06,
RET00001065,ORD0034550,CUST034550,COMPLETED,Product issue,2023-12-30,2023-12-30
RET00001066,ORD0034557,CUST034557,COMPLETED,Wrong item,2022-09-28,2022-09-28
RET00001067,ORD0034621,CUST034621,RECEIVED,Missing item,2024-11-04,2024-11-04
RET00001068,ORD0034678,CUST034678,REQUESTED,Product issue,2021-02-17,
RET00001069,ORD0034679,CUST034679,RECEIVED,Damaged item,2023-07-06,2023-07-06
RET00001070,ORD0034694,CUST034694,PICKUP_SCHEDULED,Not needed,2022-02-13,2022-02-13
RET00001071,ORD0034770,CUST034770,COMPLETED,Not needed,2021-06-06,2021-06-06
RET00001072,ORD0034817,CUST034817,COMPLETED,Product issue,2023-04-12,2023-04-12
RET00001073,ORD0034849,CUST034849,COMPLETED,Not needed,2024-02-26,2024-02-26
RET00001074,ORD0034855,CUST034855,COMPLETED,Damaged item,2022-08-30,2022-08-30
RET00001075,ORD0034895,CUST034895,PICKUP_SCHEDULED,Not needed,2020-09-17,2020-09-17
RET00001076,ORD0034902,CUST034902,COMPLETED,Not needed,2021-08-04,2021-08-04
RET00001077,ORD0034935,CUST034935,COMPLETED,Missing item,2024-11-28,2024-11-28
RET00001078,ORD0034942,CUST034942,PICKUP_SCHEDULED,Not needed,2022-11-08,2022-11-08
RET00001079,ORD0034964,CUST034964,COMPLETED,Product issue,2023-06-20,2023-06-20
RET00001080,ORD0034990,CUST034990,APPROVED,Product issue,2022-01-09,2022-01-09
RET00001081,ORD0035043,CUST035043,RECEIVED,Not needed,2023-11-27,2023-11-27
RET00001082,ORD0035044,CUST035044,APPROVED,Product issue,2020-12-07,2020-12-07
RET00001083,ORD0035092,CUST035092,APPROVED,Wrong item,2022-09-30,2022-09-30
RET00001084,ORD0035107,CUST035107,PICKUP_SCHEDULED,Not needed,2024-05-27,2024-05-27
RET00001085,ORD0035128,CUST035128,COMPLETED,Damaged item,2020-07-14,2020-07-14
RET00001086,ORD0035246,CUST035246,COMPLETED,Not needed,2022-05-31,2022-05-31
RET00001087,ORD0035254,CUST035254,COMPLETED,Product issue,2023-11-16,2023-11-16
RET00001088,ORD0035291,CUST035291,REQUESTED,Damaged item,2021-04-29,
RET00001089,ORD0035357,CUST035357,RECEIVED,Not needed,2024-07-20,2024-07-20
RET00001090,ORD0035382,CUST035382,RECEIVED,Not needed,2024-12-21,2024-12-21
RET00001091,ORD0035414,CUST035414,COMPLETED,Missing item,2024-12-15,2024-12-15
RET00001092,ORD0035449,CUST035449,APPROVED,Wrong item,2024-12-22,2024-12-22
RET00001093,ORD0035482,CUST035482,RECEIVED,Missing item,2022-02-23,2022-02-23
RET00001094,ORD0035499,CUST035499,COMPLETED,Product issue,2020-05-27,2020-05-27
RET00001095,ORD0035518,CUST035518,COMPLETED,Wrong item,2023-05-27,2023-05-27
RET00001096,ORD0035528,CUST035528,RECEIVED,Not needed,2023-05-17,2023-05-17
RET00001097,ORD0035597,CUST035597,COMPLETED,Damaged item,2021-12-05,2021-12-05
RET00001098,ORD0035628,CUST035628,COMPLETED,Damaged item,2021-06-11,2021-06-11
RET00001099,ORD0035655,CUST035655,COMPLETED,Not needed,2021-08-10,2021-08-10
RET00001100,ORD0035765,CUST035765,REQUESTED,Product issue,2021-01-26,
RET00001101,ORD0035828,CUST035828,REQUESTED,Product issue,2024-06-05,
RET00001102,ORD0035855,CUST035855,COMPLETED,Wrong item,2020-08-19,2020-08-19
RET00001103,ORD0035869,CUST035869,COMPLETED,Not needed,2023-12-21,2023-12-21
RET00001104,ORD0035871,CUST035871,RECEIVED,Missing item,2024-12-27,2024-12-27
RET00001105,ORD0035909,CUST035909,COMPLETED,Wrong item,2020-12-22,2020-12-22
RET00001106,ORD0035946,CUST035946,APPROVED,Wrong item,2024-11-13,2024-11-13
RET00001107,ORD0035949,CUST035949,COMPLETED,Damaged item,2021-11-14,2021-11-14
RET00001108,ORD0035982,CUST035982,REQUESTED,Not needed,2023-09-15,
RET00001109,ORD0035992,CUST035992,APPROVED,Not needed,2024-09-04,2024-09-04
RET00001110,ORD0036007,CUST036007,APPROVED,Missing item,2020-09-19,2020-09-19
RET00001111,ORD0036012,CUST036012,RECEIVED,Missing item,2024-04-22,2024-04-22
RET00001112,ORD0036049,CUST036049,COMPLETED,Product issue,2024-02-22,2024-02-22
RET00001113,ORD0036135,CUST036135,RECEIVED,Product issue,2022-05-30,2022-05-30
RET00001114,ORD0036157,CUST036157,COMPLETED,Wrong item,2021-11-07,2021-11-07
RET00001115,ORD0036198,CUST036198,REQUESTED,Wrong item,2023-08-18,
RET00001116,ORD0036298,CUST036298,APPROVED,Wrong item,2024-02-02,2024-02-02
RET00001117,ORD0036369,CUST036369,REQUESTED,Damaged item,2020-04-07,
RET00001118,ORD0036423,CUST036423,COMPLETED,Product issue,2022-05-28,2022-05-28
RET00001119,ORD0036429,CUST036429,COMPLETED,Wrong item,2024-02-24,2024-02-24
RET00001120,ORD0036472,CUST036472,REQUESTED,Product issue,2023-07-12,
RET00001121,ORD0036513,CUST036513,PICKUP_SCHEDULED,Damaged item,2020-01-21,2020-01-21
RET00001122,ORD0036597,CUST036597,REQUESTED,Wrong item,2022-05-13,
RET00001123,ORD0036612,CUST036612,RECEIVED,Wrong item,2024-12-01,2024-12-01
RET00001124,ORD0036613,CUST036613,COMPLETED,Not needed,2021-01-02,2021-01-02
RET00001125,ORD0036620,CUST036620,PICKUP_SCHEDULED,Product issue,2022-01-27,2022-01-27
RET00001126,ORD0036656,CUST036656,REQUESTED,Wrong item,2024-08-20,
RET00001127,ORD0036661,CUST036661,RECEIVED,Missing item,2024-08-18,2024-08-18
RET00001128,ORD0036691,CUST036691,REQUESTED,Damaged item,2021-06-04,
RET00001129,ORD0036752,CUST036752,COMPLETED,Product issue,2021-07-23,2021-07-23
RET00001130,ORD0036760,CUST036760,REQUESTED,Wrong item,2024-02-12,
RET00001131,ORD0036761,CUST036761,COMPLETED,Wrong item,2020-01-04,2020-01-04
RET00001132,ORD0036789,CUST036789,COMPLETED,Wrong item,2020-07-18,2020-07-18
RET00001133,ORD0036791,CUST036791,RECEIVED,Missing item,2020-06-28,2020-06-28
RET00001134,ORD0036825,CUST036825,COMPLETED,Not needed,2024-09-30,2024-09-30
RET00001135,ORD0036842,CUST036842,APPROVED,Damaged item,2024-11-13,2024-11-13
RET00001136,ORD0036850,CUST036850,PICKUP_SCHEDULED,Not needed,2022-06-14,2022-06-14
RET00001137,ORD0036887,CUST036887,APPROVED,Missing item,2023-05-31,2023-05-31
RET00001138,ORD0036913,CUST036913,RECEIVED,Product issue,2024-06-13,2024-06-13
RET00001139,ORD0036969,CUST036969,COMPLETED,Missing item,2023-02-09,2023-02-09
RET00001140,ORD0037070,CUST037070,COMPLETED,Product issue,2021-07-10,2021-07-10
RET00001141,ORD0037108,CUST037108,COMPLETED,Missing item,2021-07-02,2021-07-02
RET00001142,ORD0037125,CUST037125,RECEIVED,Damaged item,2021-05-17,2021-05-17
RET00001143,ORD0037143,CUST037143,COMPLETED,Missing item,2020-03-11,2020-03-11
RET00001144,ORD0037219,CUST037219,COMPLETED,Damaged item,2020-02-24,2020-02-24
RET00001145,ORD0037279,CUST037279,RECEIVED,Product issue,2023-09-24,2023-09-24
RET00001146,ORD0037294,CUST037294,PICKUP_SCHEDULED,Missing item,2022-02-11,2022-02-11
RET00001147,ORD0037309,CUST037309,COMPLETED,Wrong item,2024-04-18,2024-04-18
RET00001148,ORD0037375,CUST037375,APPROVED,Damaged item,2024-09-16,2024-09-16
RET00001149,ORD0037393,CUST037393,REQUESTED,Damaged item,2021-02-23,
RET00001150,ORD0037398,CUST037398,COMPLETED,Product issue,2024-03-20,2024-03-20
RET00001151,ORD0037471,CUST037471,REQUESTED,Damaged item,2020-11-28,
RET00001152,ORD0037509,CUST037509,REQUESTED,Product issue,2021-08-02,
RET00001153,ORD0037530,CUST037530,REQUESTED,Wrong item,2023-12-30,
RET00001154,ORD0037534,CUST037534,RECEIVED,Missing item,2024-11-30,2024-11-30
RET00001155,ORD0037536,CUST037536,PICKUP_SCHEDULED,Damaged item,2023-12-31,2023-12-31
RET00001156,ORD0037576,CUST037576,PICKUP_SCHEDULED,Missing item,2021-04-16,2021-04-16
RET00001157,ORD0037785,CUST037785,COMPLETED,Not needed,2021-03-16,2021-03-16
RET00001158,ORD0037834,CUST037834,APPROVED,Missing item,2021-05-20,2021-05-20
RET00001159,ORD0037878,CUST037878,APPROVED,Missing item,2023-04-26,2023-04-26
RET00001160,ORD0037988,CUST037988,COMPLETED,Damaged item,2022-05-01,2022-05-01
RET00001161,ORD0038084,CUST038084,PICKUP_SCHEDULED,Damaged item,2021-07-06,2021-07-06
RET00001162,ORD0038090,CUST038090,COMPLETED,Wrong item,2023-05-23,2023-05-23
RET00001163,ORD0038091,CUST038091,REQUESTED,Missing item,2020-10-13,
RET00001164,ORD0038140,CUST038140,RECEIVED,Damaged item,2022-11-18,2022-11-18
RET00001165,ORD0038206,CUST038206,RECEIVED,Wrong item,2023-10-18,2023-10-18
RET00001166,ORD0038237,CUST038237,REQUESTED,Not needed,2024-09-15,
RET00001167,ORD0038246,CUST038246,APPROVED,Not needed,2023-12-13,2023-12-13
RET00001168,ORD0038251,CUST038251,COMPLETED,Missing item,2022-09-29,2022-09-29
RET00001169,ORD0038290,CUST038290,RECEIVED,Product issue,2024-08-14,2024-08-14
RET00001170,ORD0038350,CUST038350,COMPLETED,Missing item,2020-07-27,2020-07-27
RET00001171,ORD0038369,CUST038369,COMPLETED,Damaged item,2023-04-22,2023-04-22
RET00001172,ORD0038383,CUST038383,COMPLETED,Missing item,2020-09-30,2020-09-30
RET00001173,ORD0038395,CUST038395,RECEIVED,Not needed,2021-02-09,2021-02-09
RET00001174,ORD0038396,CUST038396,RECEIVED,Wrong item,2020-06-26,2020-06-26
RET00001175,ORD0038400,CUST038400,COMPLETED,Damaged item,2021-02-03,2021-02-03
RET00001176,ORD0038478,CUST038478,COMPLETED,Product issue,2021-10-07,2021-10-07
RET00001177,ORD0038491,CUST038491,REQUESTED,Wrong item,2022-03-14,
RET00001178,ORD0038493,CUST038493,COMPLETED,Damaged item,2020-09-23,2020-09-23
RET00001179,ORD0038494,CUST038494,COMPLETED,Not needed,2024-12-23,2024-12-23
RET00001180,ORD0038513,CUST038513,RECEIVED,Wrong item,2022-04-05,2022-04-05
RET00001181,ORD0038554,CUST038554,RECEIVED,Wrong item,2020-08-12,2020-08-12
RET00001182,ORD0038563,CUST038563,REQUESTED,Missing item,2022-09-01,
RET00001183,ORD0038565,CUST038565,PICKUP_SCHEDULED,Missing item,2021-05-03,2021-05-03
RET00001184,ORD0038571,CUST038571,PICKUP_SCHEDULED,Missing item,2022-02-22,2022-02-22
RET00001185,ORD0038608,CUST038608,COMPLETED,Not needed,2022-01-19,2022-01-19
RET00001186,ORD0038621,CUST038621,RECEIVED,Missing item,2023-08-13,2023-08-13
RET00001187,ORD0038657,CUST038657,COMPLETED,Damaged item,2021-12-12,2021-12-12
RET00001188,ORD0038676,CUST038676,COMPLETED,Damaged item,2024-09-23,2024-09-23
RET00001189,ORD0038678,CUST038678,REQUESTED,Not needed,2023-08-26,
RET00001190,ORD0038693,CUST038693,COMPLETED,Not needed,2024-09-12,2024-09-12
RET00001191,ORD0038698,CUST038698,APPROVED,Product issue,2020-07-27,2020-07-27
RET00001192,ORD0038699,CUST038699,APPROVED,Missing item,2023-04-23,2023-04-23
RET00001193,ORD0038719,CUST038719,COMPLETED,Not needed,2022-08-29,2022-08-29
RET00001194,ORD0038832,CUST038832,COMPLETED,Damaged item,2022-10-27,2022-10-27
RET00001195,ORD0038853,CUST038853,RECEIVED,Missing item,2022-05-26,2022-05-26
RET00001196,ORD0038865,CUST038865,REQUESTED,Damaged item,2021-08-06,
